Feature_X1,Feature_X2,Category_X3,Target_Y
2.3689641025658927,5.609379715353863,medium,30.20697524811535
0.5873998728665111,8.76653602658345,high,18.549242297110737
2.531245410138701,4.034828662123971,low,27.132722121395748
-2.4690449876884832,1.3401522845064073,high,28.48880720408812
-1.8241028254851288,0.28782676313338973,medium,15.939228784475668
-2.7286362665367716,7.55137255673619,high,39.66577993788857
-1.048018015420414,6.203095513534647,high,16.85750005891186
-0.6679362618631082,7.0407976809922355,high,14.520122022362024
-1.3719058093566245,2.129641615089107,high,13.31658719052138
1.972425054911576,1.3637147558676976,low,15.32564747482021
-0.8594800398384645,0.14544665667881929,low,1.7286915970877461
-1.3143929418757154,3.5058755880659698,medium,12.057377566308983
0.25617649894949057,5.899176868546331,low,5.756272340606462
-2.154454650151424,3.922440450997323,low,20.667798898880054
1.813181884524238,4.374749220237291,medium,19.428984416992574
-2.552696137921375,9.041586944937483,low,32.77366053357025
2.9213216196031038,3.4825546702330037,low,34.06242325113773
1.633468615779945,5.139894891598108,medium,17.7156567759328
-1.8077059107949656,7.8365301274114305,medium,23.519940800356416
-2.9668672972583856,3.9654278232127016,medium,37.366199084291885
1.8927685707290047,6.220867002278735,high,26.63284493372451
1.2411440630857022,8.623637087467452,high,17.588521261448165
1.3740430082459234,9.495206236576422,medium,24.408856414426637
1.6276220801156747,1.4707348092903794,medium,11.730218849972445
-2.555732089595458,9.265876251614944,medium,36.585319335226934
-0.8492056287343646,4.921162930795382,high,12.021719351205132
-2.3047856428492217,2.5824438829895833,high,27.657463907045106
2.178620555253561,4.591357562382613,low,22.536839136958196
0.7397887609653475,9.800325752854771,low,12.699826535385345
-1.0146118508841049,4.926180939928696,medium,13.124078373870548
-2.6186498982838584,3.287516102875082,high,32.699723518284436
-1.1341060697060268,6.334008543167258,high,17.923322179590393
-1.0489000678395177,2.401456187781931,high,10.35667745064237
1.3776370700283849,0.7586332810866392,medium,9.506622122453972
0.8253448281312785,1.2887972191064923,low,6.935846862331621
2.3232764554579592,1.2804583895777244,medium,23.87264557086301
-0.16671044902830445,1.5190269351229435,low,2.381536763677376
-2.28243452437019,1.3882717264941014,low,19.225820583507637
1.2794687233379705,6.4087474480321465,medium,15.521385490451422
1.5647102917013846,1.8188008439914483,low,11.048024037395125
0.3676631854169772,3.456672833238632,low,5.294966814954332
1.6258030797273655,8.967884099060118,high,23.397794945784096
-0.03722642181365554,4.739616402628723,low,6.695001947251684
0.13639697629196412,6.675577385210271,medium,8.441417687805913
-0.434753889848702,1.7231987120162984,medium,7.176065539427387
-2.8474852395354286,1.9228901880867078,low,29.52862840488121
-2.3526514380401733,0.40868616266478863,high,25.307756635905744
-2.8114248858795943,1.6893506307216455,high,36.199319228083816
0.8184624675826822,2.7859033903195862,low,5.309096841132194
-1.11386411354204,1.7701048427674682,low,6.97745226199953
0.051424146988216624,0.8870253375705561,medium,5.2264582789968745
2.445398843556558,1.206358711006008,low,23.224149199284238
-1.5042466251067503,4.607787680327258,high,18.982323842911907
-0.5377024617862216,2.063337184057925,low,0.9607603095771879
1.533306831258292,3.6426986104807546,medium,13.19925938920828
-1.6272110070502652,5.034172708548569,medium,18.878742256862683
-2.538120541027242,6.903948286293653,medium,33.68685898430993
-1.2614912825173918,0.39312139841098936,medium,9.123705984306609
-2.0326722764759735,7.994103989090426,medium,27.007168227669915
2.578185914055439,6.279003894909078,low,32.73408859247253
1.8487222773865017,0.8175903194887191,low,12.551217702121745
0.8004225390625406,8.735786241067773,low,12.906060271102914
2.2287635411263063,9.208724005318132,low,26.893311534576686
1.822032461394687,0.6107795985486375,medium,12.435209659419737
-1.880579646683785,2.7687764814720373,high,18.234950030708944
2.355353990939866,8.062012797930613,low,27.76359358824421
0.23605345149390455,7.482596903836583,high,16.50298331970601
1.844640930984375,1.8452101935637732,low,11.794612205472626
2.376547799540959,2.093493233367103,low,21.824815953935136
-1.0919791501688167,3.70472102791382,high,11.679411873439285
-2.3396884528339394,4.845229851910213,medium,26.07231207492287
-1.63238902474835,6.1825477153029595,low,17.00002669530762
-0.4373532682424619,3.689136395697724,low,4.046262449378026
1.9080885955349585,4.625347161331479,low,19.927721200559464
2.1643834995380606,7.474709381337565,high,32.66656420463361
-2.958287216812856,0.366832028905979,medium,29.696676242657503
0.06448381546539439,2.5243694434402073,high,7.019308405200977
-0.49553398110732605,7.133495858845524,high,14.50834695653553
-1.6673531371756185,8.952068376871994,medium,24.161890285442283
-2.2808077959979034,5.116774421156661,high,28.66605760065495
-0.9743089715782323,5.321134852653157,medium,11.677931632657486
2.657458223475115,1.0717201133977605,low,24.26824253180369
-1.0607824078754686,4.474123668234546,medium,9.008162232491205
0.11274373046019637,5.326172664550231,low,8.603973252487963
1.2181137533710675,2.4247050363472966,high,10.366845139308476
-0.8182223857242361,2.6924323094938094,high,14.067054837775832
2.8306924963257636,3.7728416310462265,low,33.66000708697052
2.7746837696526674,0.20071197777726368,high,33.20685906211663
-1.489306225047815,3.220791655831783,medium,14.49126860012139
-0.016508964645687296,2.1144800699654462,low,2.1593014626549434
-1.194730141099382,3.2749735217791462,high,14.513925405866
-1.2909570337351943,1.1976213181925122,low,6.986795770480603
-2.7786783158728032,8.90527280739895,medium,40.53962342439547
0.6573860038793811,5.935924535540487,medium,10.585126905623266
0.016074139373168705,6.791023191444896,high,11.724609877929332
-2.6911274925000637,7.891712386073383,medium,35.5117810720093
-1.3281212145803314,4.984421989290572,low,10.678568686374103
2.4495953157999217,0.8692028808742369,medium,25.50120479411176
-1.5626286559981655,5.371065418185478,low,14.06543769104714
-2.1306307674526614,5.868411180208791,low,20.062494809878967
-0.06328343833462213,7.4543947418433,medium,11.554548466471251
2.913902724663604,4.316595462296794,high,42.169592709447436
-1.5476683709309975,1.2758030279556376,medium,13.074059269643783
1.0328132844352709,2.8377590579872445,low,6.233787003523027
1.569717691972306,3.630822963986351,low,10.600817697109008
-1.574174736045602,6.459172413316012,medium,18.22269608955779
1.3692980916711575,5.707783046689119,high,18.172924262371833
-0.7933012036844804,3.5609672589784624,high,10.022005094488865
0.7938349835614771,9.865152487929796,low,14.870347872820739
0.801178264565368,6.057748193568871,low,12.285840724170267
0.21464810444855065,2.372267917359945,high,8.341403907621105
-2.45826137967355,1.0178247262040374,medium,24.61277551972389
2.0118149735354276,1.5285913918433203,low,14.594365804055986
-1.075319610169585,2.459577283845081,low,9.094707719258095
-1.8808889376008746,1.6068137325955567,high,19.197561413462356
-2.7553491506714165,1.8656702405130576,medium,29.94218070319435
0.5453576591294507,2.850951686938471,high,9.557627032102628
1.065386171053694,1.7337359529475482,medium,8.761092070560549
-2.900473026432863,8.967654246264251,medium,42.41461142821059
0.07255834979568565,0.8023374566164221,medium,4.790461540883349
-1.6410253488123723,5.245113895702547,low,16.29546868772004
0.8710367424566989,4.103968269896615,high,12.154316731035658
-1.9538014259700514,9.823786169086064,high,30.751021769822735
1.1456264286147952,1.1203890216805235,medium,8.687532176497982
-0.6795879221967756,3.9785559904574166,low,4.446142413638195
2.6203799324204073,9.69470433275369,low,37.39014325751052
-2.1748743351240405,8.655071258939802,high,31.490003789220054
-0.9536018936984489,8.1707207094928,low,12.574628016961652
-2.3191588725564656,2.579028270449398,low,23.046640471704013
2.5481617096713762,1.7088758739006582,medium,27.897347230293892
2.264036120285886,6.68643219924431,low,24.91297955965113
-1.4523502337090664,9.293759891275858,medium,21.739488501491287
0.9599042762050742,5.567628930139298,high,14.065439257101627
1.9033332012072952,5.7161268946989985,low,22.268082305549818
0.33120486959677375,2.7997909366028417,high,7.501396481780921
0.17790347013603913,7.694929331919369,high,14.703905147264644
-1.54888625459729,1.8704374855752337,low,9.468168731210342
-2.441383393164605,3.2367923640424365,low,28.079429334023256
2.3832945477199603,4.254364386164168,high,28.12883100143724
2.402508342979983,5.07610378684455,low,27.080030848402313
0.7986087436396074,2.4240973241508024,medium,6.038766906225976
-0.9658212537077961,1.1483682473920354,medium,6.111717864096408
-0.9047425523240347,6.1062004244163255,low,10.872704060867683
1.355734073221436,2.8863055324025577,high,16.733495365849837
2.382661559715462,5.812382214226123,low,29.27971987902993
2.322518545590704,1.5436271527420231,low,18.426254024395604
1.6792532751457436,4.811401018548175,high,21.044928526111477
0.8521898769257268,5.325894325515859,high,16.122110147865712
-2.495160210029707,0.5182353682242691,medium,21.88430169173043
-2.0302277154323174,3.366042781939206,high,23.937212597192662
2.3913251311624757,1.3441467693897424,medium,23.62437601738973
0.6385743579575394,0.6337497047276774,high,7.809532604485988
-2.944817690300222,9.899602323899453,low,41.072896052557596
-2.3911707428038076,3.2235384497472297,medium,23.72675922171971
0.9810106146483348,8.09874445854635,medium,12.217170103671544
-2.969630496922688,2.5464065476376385,medium,37.38573229624484
-2.035151691495008,6.8150272222392925,low,24.330554797294653
0.2924027361995165,7.6022785988968655,low,9.876010102649593
1.15137118615616,5.956387406078443,low,10.986236991849237
0.9117675570156032,4.715761885501584,low,6.133965695494986
-1.6543841432366413,4.118409141472686,low,15.366563290399682
1.2730753280852154,3.4886826654299528,medium,10.207773042688391
-1.5765054750191996,9.29529144247826,low,18.786195088512397
-1.0476018110443936,8.306194077877292,medium,14.9287302148709
1.4789484307081446,9.650269106665126,low,18.939529701881995
0.897797394283288,1.2429722348554473,high,8.174146575150079
2.0953404629650674,7.308674752036443,medium,26.187178654017504
0.9456773538020604,9.383404568210379,high,18.457427832322104
0.4098516200128297,1.8123306616566015,medium,5.814780617741749
-2.437951393031445,0.664962673667775,high,28.147174061127284
-0.7937051816433991,7.4112064929005905,low,11.2611495093099
-1.4087857939096473,5.744731131799119,low,14.53398780715632
-1.5360621397254985,8.41828776758272,low,21.536933385381367
2.8380633285146732,1.397723766262895,medium,30.10947573253275
-0.6414136519994376,7.952673118598902,high,14.132945745797919
2.3522793310626797,2.0162732004774453,low,22.82828787144465
0.7868317559835774,1.636559428657045,high,12.050550313445303
1.7688678212498905,1.6426579793099294,high,17.531568523950504
0.015822558631152894,8.14574720231382,low,12.366023642870452
0.4614233077581549,6.651972206962001,low,8.872207367843306
-0.044893837086816824,5.230654247691193,high,10.262508272300131
-1.828542073211733,3.5883048412350247,low,14.522408623794595
1.334712691569032,8.772005408131083,low,17.705629758711556
-1.3153658253548652,3.924451074226354,low,9.392558078187779
-2.854104201411277,8.16599439471577,medium,40.431796311606725
0.8728337754430067,4.391349085702184,high,15.311252239358087
-1.9373359235577063,3.769444294249076,high,22.199609246267006
2.642751506117486,4.626797856696064,medium,33.96764597080297
2.7235714620155242,3.0137787416414206,high,32.75716453584893
2.489186341322691,7.476093801762511,low,29.85661915653587
-0.7790477984673334,5.027203900924792,high,11.046132794826171
-2.9072603008267954,2.322126951468173,low,32.478616074394125
2.5699113755263525,8.995745732745684,medium,37.08056782207882
-0.43089511009611403,3.8389122137321143,low,5.369322373554414
2.7999289142620176,5.435528611139886,high,40.801816160544774
2.7817198625355175,9.06472110964547,high,41.83677534831703
2.1180567328041606,6.242379959139921,high,28.53044521332113
-1.2333066475824859,1.1689804070836407,medium,7.93523100747861
-0.6894136283884484,9.398321236134752,medium,15.484019390024224
2.106820029101142,6.277080530714178,high,28.82351792875173
-1.098467969062334,3.3490561465708613,low,9.115672892556878
-1.983043519883445,1.3927207266338726,medium,15.828988970738274
0.3408075747501007,7.9402518927029595,high,13.600207429088357
2.616928644964686,6.200727559285135,high,35.35354587378385
1.1761787800498382,5.334610919763215,medium,12.885099811154301
0.4203670205361898,8.938925830509577,medium,13.475970114761795
-2.4169410373753886,7.885972112245307,medium,32.97091414100165
0.6900433601950184,1.5167487973275118,low,2.214509944106479
2.94032310062558,3.1172206779554825,low,31.598385643247443
-2.1594959085808556,2.4848913981446574,high,27.537463449704866
0.1099779141824202,7.43946292572677,medium,9.272508975521184
2.2642384315677324,0.3353243473577938,low,19.600589663781747
1.4446117065252269,5.698896848713165,medium,16.189736973532856
1.1820944459716074,7.624586857406905,high,19.417178167287084
1.2149045039226554,8.767656367617494,low,15.684837220167575
-0.843053092681469,3.4208174871590744,low,6.015302971449464
-1.2384489344130398,8.212573046720129,low,15.919191251470124
1.8561669328710817,1.1063173695520723,high,17.72844492347068
1.8606803680750845,8.464522917345182,medium,26.024341634159512
2.2024339114806217,1.2748866233198242,low,19.360028427907427
2.479443315338828,3.9728729056036727,high,32.183575695571044
0.06805439316562678,7.972953657795536,medium,10.823069700771754
0.009097768123197625,1.4991742734877378,high,6.444766715398673
1.789771073800651,2.2925139523264146,medium,14.180629267975974
0.8997835846665909,7.222525683930662,high,15.97114348295256
1.2118012635462199,7.200365365460744,medium,14.225192622181199
1.7747560166166068,6.411476328852973,low,20.6875305828156
2.340032050905398,6.939484444671001,medium,29.56831005442204
-0.9720290588907852,5.427244433475962,high,15.075380892380169
-0.7465022841603357,2.5179905890695276,high,9.634298726756496
-2.436108360954786,3.4569599350391944,medium,27.215904117222497
0.46968084597704385,1.8159771680142567,low,6.648589395175623
-2.7843463572195475,9.084505613336283,low,37.585242538780975
-0.20641189120523906,5.833917947661204,medium,8.174202526036686
0.25586780824545974,4.008514167636399,medium,7.833895874059016
-1.2807524872302936,4.620058036441327,high,12.496635960738901
0.5449995634140645,9.472833396118153,low,12.502921090133505
-2.8169985003657034,1.533514031160802,medium,31.05682941117279
-2.7759108675047135,5.862298320167972,low,32.516172090305126
1.9356033639579495,5.05888678884466,medium,21.9452619910595
-0.8388561515324229,6.1145423543464785,medium,11.881312203257718
-2.237636924088691,0.18110183820840509,low,15.038275358766606
0.13345956032882622,8.721239089441514,medium,11.558032715392233
1.619961318591665,9.321182824836123,medium,18.037973940080622
-1.705073835018941,5.65133183589209,high,22.396970914302457
0.7373428549140018,6.966508238768922,medium,12.6876197141075
-2.487915210037392,9.224993811772958,medium,33.54409705655094
-2.689909672988354,7.072386343133986,medium,36.621681850212575
0.1881277894088882,1.5253904291426135,high,5.0305928113064144
0.24381072966063932,5.762883601668132,low,5.673737634741055
0.8245794089892393,6.067150463828559,high,15.286125459219768
1.3565480023359697,4.24130671302386,high,15.497346612430203
2.855112476775208,7.3644423562472285,low,37.27418078582412
0.09780208980717209,9.343670147690148,high,15.40040900678594
-1.0622611623525242,9.255685129067764,low,14.439821140081415
1.7711171686122222,4.508393714041321,high,20.838232220252504
-1.3750064924275547,1.1323804584075525,low,6.915971404024541
-0.36617147576618336,9.848411989623346,medium,14.741054382914944
-2.529261711946404,8.388980864459342,high,36.514961133533475
-2.847895539507255,1.2466268120326685,high,34.90626375894123
2.7758904880675503,9.208418826173723,high,41.92649307545052
2.015880723073235,8.698963620621283,high,27.360521218972796
1.1758452365621874,5.188380571260721,medium,14.433851630612565
-0.5462823335143807,5.912754357449293,high,13.889081064266973
-1.9602340795749253,3.9900270387013026,medium,23.66986731318241
-2.061377743973484,0.5476163882203133,medium,15.963654117589227
-1.498542611012428,3.3519724164590095,medium,13.568631018322574
0.29535998823672305,8.028534485980114,medium,11.746811491171616
1.2875755362003742,0.04632023004602859,low,7.342116098454316
0.9611842603063874,3.334991716911442,low,6.474891357007397
-1.320396618324343,3.9816869359094333,high,14.123526845715801
2.729191683979165,5.373956029379229,low,34.33016656560019
1.4273815001746115,9.198556164127606,low,17.69425516770382
0.32612431506840434,3.4634599436596125,high,10.846366938056525
0.6703244774061137,3.469532018962277,high,11.879408191477278
-0.48239962543326076,7.3750124810974835,high,14.619662161627055
-1.5136140629930552,4.522179408898071,low,13.183741094041768
-0.8641639280924305,2.2460482293998196,low,4.721638196941564
1.547076662786215,4.524395161326934,high,18.7835462023194
-2.913639068221465,1.4085702037979986,medium,34.697458753346105
-2.303564156958503,1.763869865062233,high,24.494410954769094
-2.7239841478694835,4.983677727394797,medium,34.113995450642264
-2.755627186086179,4.189254495045479,medium,31.92634241219668
2.132763504066043,9.148459010681,high,30.40737203822014
1.2219471562801418,3.623938991166331,high,14.5283602782601
-0.15495702547604884,5.805883502780435,high,9.11086407000112
-2.4129950360939914,6.322642879195303,low,31.056917034708288
-0.050304749299005636,0.13094456588333636,medium,0.3764005340017742
-0.1591693753166057,6.635373720167106,low,7.990987810351071
-1.960788780539909,1.7803596686975143,low,17.345182431781456
-0.39689010457216156,9.610703174694551,high,15.789811944383267
-0.6089715936157596,1.4866272775311296,low,-0.37213034487150676
0.6951005883132986,4.146241237270237,high,10.999147742094506
0.810561905205863,0.8534966807864386,medium,4.011502554427903
-2.728175941367733,9.968742518459473,high,39.59823464396537
-0.7523243122411727,5.021950103312426,low,8.434646510595247
0.7551594942854183,5.953850173200438,low,9.451191517522883
0.01881755148052644,0.6707647738842748,high,7.5196467613216855
2.1389390471299334,7.499604703991778,high,28.33100296218943
0.9521617897136698,2.0990559309558576,low,3.2933046457440964
-2.022393437511422,8.980542894407137,medium,26.48183010503112
-2.5765875155974207,2.0513964048200717,medium,27.564972986634153
0.8545156692378937,1.9068772066366657,high,11.225966653849543
-2.8409321367502693,0.3654966784809488,medium,32.80258194135646
0.5146534876407798,4.720669451099992,low,8.413560785373875
2.6413814485497458,5.648411332626164,high,36.61204494809004
0.45284506725527374,0.6570863942835237,low,2.705492845677467
-0.6709804427608685,7.755276166950106,low,9.921342889172848
0.8597293106541191,4.532888347480276,medium,10.279029512281525
-0.2504826570509002,5.243902693275801,high,9.725343488190727
0.2737007358956096,4.407627469382281,high,10.645373383493341
2.648788852659151,4.00763060875326,medium,31.498415127500767
-0.6833841731953543,5.596403313082179,low,10.933425632834712
2.7671433829434857,1.552402459307125,low,28.319197415120897
2.4321038517363824,1.8192813049527112,low,23.021153832131496
-1.8252531912642214,8.617856210135173,low,22.357291818501057
-2.5838321947490073,9.461154621336327,high,39.037815908946065
-2.39533199173544,3.7330931627975295,high,28.35762642274901
-2.890669046090702,2.707446731435538,medium,36.443039434087474
-2.43334223546443,6.439995432390157,medium,28.980658876560344
1.0980406404981409,4.087341710980964,high,12.132859314295734
-2.572868109238626,0.2538635566034486,high,29.493810413247353
-1.0861462182374322,1.5615259736619036,low,7.7395510573004636
2.069251865816727,7.159722288473976,low,22.900863754418836
-2.860368385585045,6.589239419101514,medium,37.888982625837386
1.886810895533615,0.2709599250348349,high,18.209160943467257
-1.3088713513596004,2.219721619329494,medium,9.59789167851529
-2.2910110342700625,2.310747965880714,high,24.97088923515404
1.180422992184904,6.718927435987284,low,14.258996346839957
0.7736570806793042,0.19710537754364155,medium,5.242131578926079
2.264832081162318,1.0410858198457384,medium,23.169166558809174
1.4104262628233144,7.999160853731894,high,19.682667355946123
1.8208855823090913,1.7854466205433361,low,12.993527277799993
-1.307792564572161,6.527461078518747,medium,16.24084750945248
-1.935362737321663,2.381827810467265,low,14.579463335445372
1.5036885098451496,0.9944139275934516,medium,12.06960484008526
1.8410084356035838,2.4317219099945406,low,16.61759913270539
2.94303085200404,7.2226693185565916,high,43.10717330939358
-0.5242939385314411,8.556964681062858,medium,13.288339996548816
-0.7678914852433012,8.302198645669916,medium,16.209867075807644
1.6584777644519813,3.9718352961845484,low,17.0920294510857
-0.9551787584818929,6.680851365706461,low,12.329006127730896
2.584543953621388,2.0498429541582097,medium,28.72949137348333
2.150476511058071,2.9314773026101326,high,23.423090247248517
-0.4260358357498899,8.963358185211197,low,11.930116789641072
1.5052264067489842,0.13001923510736035,low,8.921227217801935
1.5272572445080943,0.8550853085446808,low,8.874348550570648
-2.3812567869844043,2.078862551460273,medium,23.448814279376347
2.4153174400774002,0.26532203873819715,medium,20.814594113467717
0.031514234687143095,1.8143543508979731,medium,1.5741066029583366
1.9587447966464495,5.830415609696922,medium,19.503057586017952
-1.0797023938163295,4.214245505924979,high,15.00640887365536
2.373139370977203,8.926717110769749,high,35.64487618005112
-0.6647899275950211,8.17443561738441,medium,12.630415810960923
-2.93497409111821,3.4181735169787597,high,38.75387897816063
2.4322918585155815,2.594234334312925,low,24.13493991097537
-2.4522799392831987,3.7969240816726693,low,25.35733344363214
-1.0841181744575108,5.902949425148077,low,9.186302296833752
2.7003718023048293,2.6806364082287626,medium,32.10829156767658
2.7036428816253366,6.24148907849134,low,33.52987305996606
0.44062732873971644,4.0941165219124045,high,10.9913210959287
0.7910232730187956,5.520471808519803,medium,12.07092258986211
-0.30932686813008115,4.361265291353167,high,9.347941205249365
-1.2407353698116128,2.9446575954191765,low,10.742171173747233
-1.0280127277805042,9.484533069621566,low,14.870210995308017
1.0351107364622303,7.636057941597608,low,14.246257679001273
1.51424717662608,1.4011317576645255,medium,12.808337451149105
1.7494742623550916,8.684679758979128,high,24.57572365002124
1.7377088567673233,4.874311982495136,medium,19.17223723447196
-2.452763381707858,8.945522268940914,medium,34.28020745226351
-0.03347817178451118,7.998552559473152,low,9.647653315560412
-2.6546474399001343,4.252135044692334,medium,31.62604003416691
0.29717329394241343,0.22469308320117398,medium,2.4498837084787652
-0.3508169917597379,2.686773593849461,low,4.8739164170610785
2.3262250965497984,5.416342146608669,medium,28.306107545981085
-0.8945099246875277,6.334782198261473,low,10.447974932087968
-2.297597901434365,2.578876854332023,low,19.333094413855957
-2.142049907682985,1.3935607407282413,low,18.473260334515714
1.569063790304833,8.34930236799299,low,19.721447393518446
0.7093083798975663,9.84402180703552,medium,19.024355618888265
-2.3932639432632588,5.256901823026858,low,27.968424839723795
-2.4953591633100154,1.716792858483035,low,21.00524758700985
1.2058147887547204,2.7230732651936895,medium,10.47429458348896
-2.563421961814839,0.18390676547466733,medium,27.9367132016683
1.9311603557421373,9.14298806560499,high,29.959740082643787
1.237453362938977,1.1775108289014113,medium,9.265509124312949
-2.5119073161486014,5.765164755142536,medium,32.35241497176694
-2.4909737154888485,2.74055220687206,high,29.07242053515738
2.919837471007053,5.541780025157934,medium,39.206349024969725
-0.7543752254632778,6.514203883518642,medium,11.433129534509204
-0.7761471175986543,8.297418037072017,medium,14.035881634319155
1.876797403545016,2.064212717606032,medium,18.048026763506495
2.6834914643031524,0.10995828658480478,high,28.945822826621065
2.9160063829372254,1.3688563006880727,medium,35.335427560185835
1.5202691115536497,9.00018641848105,medium,20.255269360953378
-0.7424424868145056,8.738900775625153,high,17.80694814227137
-2.4989956998079874,5.974131021703083,low,26.925623562437128
1.662881495564621,6.005168604336534,high,22.96407030053023
0.3504254984148303,6.650366745462555,low,10.57998910326242
-0.4546679445181425,1.753712786234496,high,7.05602330885741
2.438126310568416,9.144119459249598,high,35.11321794333597
-2.3328151061630917,4.187705248920731,medium,26.48931301421845
-0.0442493742548451,3.8313852824949746,low,6.786731331408392
-2.931878131395486,5.189177052828375,medium,36.137910435915494
-0.18803614803524216,0.46965966775055046,low,-0.9721190951540921
-2.662180345908976,1.662833687560794,high,31.1193307671098
-2.2870925023915687,7.380336164263705,high,30.93366006105545
-2.2948425193373705,0.8279866792512647,low,18.19986347514344
0.8952618126963814,6.031521094663882,medium,8.901872368554429
1.4762692755925393,2.4534910968132095,medium,13.455573146489474
0.500212590582958,3.8929561404197655,medium,8.05537234803017
2.7730352908472513,2.8869373677069987,medium,29.830087576537977
-0.7507765228577759,3.5567271646494913,high,13.426695092974203
-1.2857274823088356,7.1904590518424545,high,21.936022390281437
2.2115947691367612,2.9712171562317504,high,24.55813224286372
-1.6584249688832842,5.664046402968972,high,23.172985390982603
2.779335236643668,4.760504021990997,high,36.88957337067467
-2.927073151861102,6.636711653626481,medium,40.22287907687967
2.8192729602458346,9.36829739324758,medium,39.80736375467232
-2.7410405282965433,7.325720972102503,medium,40.40880357389109
2.3468586821884267,2.149403785907568,medium,23.41236856166543
0.16620665451779892,0.3118313506128467,high,5.660557436991606
2.9577887767158018,2.622640442998251,high,37.73506301723302
-2.557220611587607,5.9507793070025485,high,37.820728961407376
0.3231257064079247,0.5142581348425035,low,3.8124675084407906
2.8158152137145933,4.963662472012364,medium,38.15364235056221
0.1385870650208929,5.968428489168892,medium,10.663997020592973
0.7763918288115752,3.3424389081696084,high,10.18348732086129
1.1744921339077035,7.7091220374582194,medium,17.32073279303224
-0.27275361139336063,1.065982531337718,medium,3.5289957030665797
0.7653484805043806,0.7513778173580876,high,9.920420351579928
0.5058858715386014,7.281887562036033,low,11.307839957069577
2.4069480629459337,4.954913162061985,low,25.248893849377634
-2.727321717951253,6.88402396427736,low,35.71656059761866
-1.314220862446618,4.348273386037462,high,17.28609740182561
2.7024689044593524,2.464020332391068,medium,26.358163732993173
2.341582703345498,8.191023176741997,high,35.22116621965843
-0.2660594832857224,7.994158789689792,high,14.19305363492937
0.7207955868092206,6.946964708544268,medium,10.825705941628382
-1.335712902113204,2.7214513722996267,low,8.245302089369808
-1.8712730416574321,5.902306668690871,low,19.135723446499497
-0.21780957036010706,3.6097389694002677,high,10.217819664701937
-0.8798866318436831,0.9158207332663415,low,1.7604935437716134
0.5019366711052324,9.173135754622429,high,17.174326136166318
-2.5335921782100908,1.368186309189614,high,29.97377330952288
